,id_turma,discente,docente,unidade,nota,media_final,numero_total_faltas,aprovado,reposicao,reprovadoporfalta,semestre,docente_nome
152601,7902,0.3368474201492957,0.14285714285714285,1.0,0.48,0.5,0.029411764705882353,1.0,0.0,0.0,2018.1,RAFAEL
152605,7902,0.7638694922432482,0.14285714285714285,0.0,0.45,0.72,0.14705882352941177,1.0,0.0,0.0,2018.1,RAFAEL
152606,7902,0.7638694922432482,0.14285714285714285,0.5,1.0,0.72,0.14705882352941177,1.0,0.0,0.0,2018.1,RAFAEL
152607,7902,0.7638694922432482,0.14285714285714285,1.0,0.7,0.72,0.14705882352941177,1.0,0.0,0.0,2018.1,RAFAEL
152611,7902,0.17578853853980786,0.14285714285714285,0.0,1.0,0.86,0.0,1.0,0.0,0.0,2018.1,RAFAEL
152612,7902,0.17578853853980786,0.14285714285714285,0.5,0.9800000000000001,0.86,0.0,1.0,0.0,0.0,2018.1,RAFAEL
152613,7902,0.17578853853980786,0.14285714285714285,1.0,0.6,0.86,0.0,1.0,0.0,0.0,2018.1,RAFAEL
152614,7902,0.25029001733806594,0.14285714285714285,0.0,1.0,0.97,0.058823529411764705,1.0,0.0,0.0,2018.1,RAFAEL
152615,7902,0.25029001733806594,0.14285714285714285,0.5,1.0,0.97,0.058823529411764705,1.0,0.0,0.0,2018.1,RAFAEL
152616,7902,0.25029001733806594,0.14285714285714285,1.0,0.9,0.97,0.058823529411764705,1.0,0.0,0.0,2018.1,RAFAEL
