,id_turma,discente,docente,unidade,nota,media_final,numero_total_faltas,aprovado,reposicao,reprovadoporfalta,semestre
731708,22193,0.43516352162099803,0.8888888888888888,0.5,0.32,0.61,0.0,1.0,0.0,0.0,2018.2
731709,22193,0.43516352162099803,0.8888888888888888,1.0,0.78,0.61,0.0,1.0,0.0,0.0,2018.2
731713,22193,0.7274685832690271,0.8888888888888888,0.0,0.08,0.04,0.0,0.0,0.0,0.0,2018.2
731714,22193,0.7274685832690271,0.8888888888888888,0.5,0.03,0.04,0.0,0.0,0.0,0.0,2018.2
731715,22193,0.7274685832690271,0.8888888888888888,1.0,0.0,0.04,0.0,0.0,0.0,0.0,2018.2
731716,22193,0.8174099843989565,0.8888888888888888,0.0,0.63,0.5,0.0,1.0,0.0,0.0,2018.2
731717,22193,0.8174099843989565,0.8888888888888888,0.5,0.22999999999999998,0.5,0.0,1.0,0.0,0.0,2018.2
731718,22193,0.8174099843989565,0.8888888888888888,1.0,0.2,0.5,0.0,1.0,0.0,0.0,2018.2
731719,22193,0.6940910724281247,0.8888888888888888,0.0,0.11000000000000001,0.05,0.0,0.0,0.0,0.0,2018.2
731720,22193,0.6940910724281247,0.8888888888888888,0.5,0.03,0.05,0.0,0.0,0.0,0.0,2018.2
731721,22193,0.6940910724281247,0.8888888888888888,1.0,0.0,0.05,0.0,0.0,0.0,0.0,2018.2
731722,22193,0.16956332588411413,0.8888888888888888,1.0,0.95,0.8800000000000001,0.0,1.0,0.0,0.0,2018.2
731723,22193,0.16956332588411413,0.8888888888888888,0.0,0.78,0.8800000000000001,0.0,1.0,0.0,0.0,2018.2
731724,22193,0.16956332588411413,0.8888888888888888,0.5,0.9,0.8800000000000001,0.0,1.0,0.0,0.0,2018.2
731725,22193,0.16424249181849643,0.8888888888888888,0.0,0.18,0.13,0.0,0.0,0.0,0.0,2018.2
731726,22193,0.16424249181849643,0.8888888888888888,0.5,0.2,0.13,0.0,0.0,0.0,0.0,2018.2
731727,22193,0.16424249181849643,0.8888888888888888,1.0,0.0,0.13,0.0,0.0,0.0,0.0,2018.2
731728,22193,0.7016889489461856,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018.2
731729,22193,0.7016889489461856,0.8888888888888888,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2018.2
731730,22193,0.7016889489461856,0.8888888888888888,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2018.2
731737,22193,0.6957838256749077,0.8888888888888888,0.0,0.22000000000000003,0.11000000000000001,0.0,0.0,0.0,0.0,2018.2
731738,22193,0.6957838256749077,0.8888888888888888,0.5,0.11000000000000001,0.11000000000000001,0.0,0.0,0.0,0.0,2018.2
731739,22193,0.6957838256749077,0.8888888888888888,1.0,0.0,0.11000000000000001,0.0,0.0,0.0,0.0,2018.2
731743,22193,0.6759375760019902,0.8888888888888888,0.0,0.32999999999999996,0.52,0.0,1.0,0.0,0.0,2018.2
731744,22193,0.6759375760019902,0.8888888888888888,0.5,0.44000000000000006,0.52,0.0,1.0,0.0,0.0,2018.2
731745,22193,0.6759375760019902,0.8888888888888888,1.0,0.78,0.52,0.0,1.0,0.0,0.0,2018.2
731746,22193,0.02635337943586516,0.8888888888888888,0.0,0.82,0.7,0.0,1.0,0.0,0.0,2018.2
731747,22193,0.02635337943586516,0.8888888888888888,0.5,0.4,0.7,0.0,1.0,0.0,0.0,2018.2
731748,22193,0.02635337943586516,0.8888888888888888,1.0,0.8800000000000001,0.7,0.0,1.0,0.0,0.0,2018.2
731749,22193,0.9557945587786815,0.8888888888888888,0.0,0.9099999999999999,0.8400000000000001,0.0,1.0,0.0,0.0,2018.2
731750,22193,0.9557945587786815,0.8888888888888888,0.5,0.8300000000000001,0.8400000000000001,0.0,1.0,0.0,0.0,2018.2
731751,22193,0.9557945587786815,0.8888888888888888,1.0,0.79,0.8400000000000001,0.0,1.0,0.0,0.0,2018.2
731752,22193,0.9547664646006518,0.8888888888888888,0.0,0.58,0.5900000000000001,0.0,1.0,0.0,0.0,2018.2
731753,22193,0.9547664646006518,0.8888888888888888,0.5,0.45,0.5900000000000001,0.0,1.0,0.0,0.0,2018.2
731754,22193,0.9547664646006518,0.8888888888888888,1.0,0.75,0.5900000000000001,0.0,1.0,0.0,0.0,2018.2
731755,22193,0.3822490511470358,0.8888888888888888,0.0,0.79,0.77,0.0,1.0,0.0,0.0,2018.2
731756,22193,0.3822490511470358,0.8888888888888888,0.5,0.64,0.77,0.0,1.0,0.0,0.0,2018.2
731757,22193,0.3822490511470358,0.8888888888888888,1.0,0.8699999999999999,0.77,0.0,1.0,0.0,0.0,2018.2
731758,22193,0.35950495174066116,0.8888888888888888,0.5,0.0,0.6,0.0,1.0,0.0,0.0,2018.2
731759,22193,0.35950495174066116,0.8888888888888888,0.0,0.45999999999999996,0.6,0.0,1.0,0.0,0.0,2018.2
731760,22193,0.35950495174066116,0.8888888888888888,1.0,0.8800000000000001,0.6,0.0,1.0,0.0,0.0,2018.2
731761,22193,0.581990784081803,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018.2
731762,22193,0.581990784081803,0.8888888888888888,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2018.2
731763,22193,0.581990784081803,0.8888888888888888,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2018.2
731764,22193,0.9867767848495254,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018.2
731765,22193,0.9867767848495254,0.8888888888888888,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2018.2
731766,22193,0.9867767848495254,0.8888888888888888,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2018.2
731767,22193,0.04441420622957032,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018.2
731768,22193,0.04441420622957032,0.8888888888888888,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2018.2
731769,22193,0.04441420622957032,0.8888888888888888,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2018.2
731770,22193,0.8845354739292745,0.8888888888888888,0.0,0.02,0.01,0.0,0.0,0.0,0.0,2018.2
731771,22193,0.8845354739292745,0.8888888888888888,0.5,0.0,0.01,0.0,0.0,0.0,0.0,2018.2
731772,22193,0.8845354739292745,0.8888888888888888,1.0,0.0,0.01,0.0,0.0,0.0,0.0,2018.2
731773,22193,0.30714163332870703,0.8888888888888888,0.0,0.36,0.12,0.0,0.0,0.0,0.0,2018.2
731774,22193,0.30714163332870703,0.8888888888888888,0.5,0.0,0.12,0.0,0.0,0.0,0.0,2018.2
731775,22193,0.30714163332870703,0.8888888888888888,1.0,0.0,0.12,0.0,0.0,0.0,0.0,2018.2
731779,22193,0.9423396244011613,0.8888888888888888,0.0,0.19,0.06,0.0,0.0,0.0,0.0,2018.2
731780,22193,0.9423396244011613,0.8888888888888888,0.5,0.0,0.06,0.0,0.0,0.0,0.0,2018.2
731781,22193,0.9423396244011613,0.8888888888888888,1.0,0.0,0.06,0.0,0.0,0.0,0.0,2018.2
731782,22193,0.5432890281462665,0.8888888888888888,0.0,0.05,0.02,0.0,0.0,0.0,0.0,2018.2
731783,22193,0.5432890281462665,0.8888888888888888,0.5,0.0,0.02,0.0,0.0,0.0,0.0,2018.2
731784,22193,0.5432890281462665,0.8888888888888888,1.0,0.0,0.02,0.0,0.0,0.0,0.0,2018.2
731785,22193,0.01308240987915868,0.8888888888888888,0.0,0.6599999999999999,0.67,0.0,1.0,0.0,0.0,2018.2
731786,22193,0.01308240987915868,0.8888888888888888,0.5,0.5900000000000001,0.67,0.0,1.0,0.0,0.0,2018.2
731787,22193,0.01308240987915868,0.8888888888888888,1.0,0.75,0.67,0.0,1.0,0.0,0.0,2018.2
731788,22193,0.8959830478278638,0.8888888888888888,0.0,0.33999999999999997,0.43,0.0,0.0,0.0,0.0,2018.2
731789,22193,0.8959830478278638,0.8888888888888888,0.5,0.25,0.43,0.0,0.0,0.0,0.0,2018.2
731790,22193,0.8959830478278638,0.8888888888888888,1.0,0.7,0.43,0.0,0.0,0.0,0.0,2018.2
731791,22193,0.9942896464855676,0.8888888888888888,1.0,0.65,0.5,0.0,1.0,0.0,0.0,2018.2
731792,22193,0.9942896464855676,0.8888888888888888,0.0,0.37,0.5,0.0,1.0,0.0,0.0,2018.2
731793,22193,0.9942896464855676,0.8888888888888888,0.5,0.37,0.5,0.0,1.0,0.0,0.0,2018.2
731794,22193,0.9264099684072499,0.8888888888888888,0.0,0.96,0.99,0.0,1.0,0.0,0.0,2018.2
731795,22193,0.9264099684072499,0.8888888888888888,0.5,1.0,0.99,0.0,1.0,0.0,0.0,2018.2
731796,22193,0.9264099684072499,0.8888888888888888,1.0,1.0,0.99,0.0,1.0,0.0,0.0,2018.2
731797,22193,0.1791342017799833,0.8888888888888888,0.0,0.45999999999999996,0.53,0.0,1.0,0.0,0.0,2018.2
731798,22193,0.1791342017799833,0.8888888888888888,0.5,0.43,0.53,0.0,1.0,0.0,0.0,2018.2
731799,22193,0.1791342017799833,0.8888888888888888,1.0,0.7,0.53,0.0,1.0,0.0,0.0,2018.2
731800,22193,0.6284082274581696,0.8888888888888888,0.0,0.03,0.01,0.0,0.0,0.0,0.0,2018.2
731801,22193,0.6284082274581696,0.8888888888888888,0.5,0.0,0.01,0.0,0.0,0.0,0.0,2018.2
731802,22193,0.6284082274581696,0.8888888888888888,1.0,0.0,0.01,0.0,0.0,0.0,0.0,2018.2
731803,22193,0.4349852752900062,0.8888888888888888,0.0,0.22000000000000003,0.5,0.0,1.0,0.0,0.0,2018.2
731804,22193,0.4349852752900062,0.8888888888888888,0.5,0.22000000000000003,0.5,0.0,1.0,0.0,0.0,2018.2
731805,22193,0.4349852752900062,0.8888888888888888,1.0,0.9400000000000001,0.5,0.0,1.0,0.0,0.0,2018.2
731806,22193,0.3227177461974902,0.8888888888888888,0.0,0.32,0.5,0.0,1.0,0.0,0.0,2018.2
731807,22193,0.3227177461974902,0.8888888888888888,0.5,0.31,0.5,0.0,1.0,0.0,0.0,2018.2
731808,22193,0.3227177461974902,0.8888888888888888,1.0,0.79,0.5,0.0,1.0,0.0,0.0,2018.2
731809,22193,0.16790031881684325,0.8888888888888888,0.0,0.65,0.6599999999999999,0.0,1.0,0.0,0.0,2018.2
731810,22193,0.16790031881684325,0.8888888888888888,0.5,0.63,0.6599999999999999,0.0,1.0,0.0,0.0,2018.2
731811,22193,0.16790031881684325,0.8888888888888888,1.0,0.7,0.6599999999999999,0.0,1.0,0.0,0.0,2018.2
731812,22193,0.8070267719427935,0.8888888888888888,0.0,1.0,0.9199999999999999,0.0,1.0,0.0,0.0,2018.2
731813,22193,0.8070267719427935,0.8888888888888888,0.5,0.9,0.9199999999999999,0.0,1.0,0.0,0.0,2018.2
731814,22193,0.8070267719427935,0.8888888888888888,1.0,0.86,0.9199999999999999,0.0,1.0,0.0,0.0,2018.2
867658,29310,0.36699023420386073,1.0,0.0,0.8,0.73,0.2647058823529412,1.0,0.0,0.0,2019.1
867659,29310,0.36699023420386073,1.0,0.5,0.7,0.73,0.2647058823529412,1.0,0.0,0.0,2019.1
867660,29310,0.36699023420386073,1.0,1.0,0.0,0.73,0.2647058823529412,1.0,0.0,0.0,2019.1
867670,29310,0.4342691498128559,1.0,0.0,0.24,0.47000000000000003,0.2647058823529412,0.0,0.0,0.0,2019.1
867671,29310,0.4342691498128559,1.0,0.5,0.58,0.47000000000000003,0.2647058823529412,0.0,0.0,0.0,2019.1
867672,29310,0.4342691498128559,1.0,1.0,0.6,0.47000000000000003,0.2647058823529412,0.0,0.0,0.0,2019.1
867673,29310,0.7218014695635988,1.0,0.0,0.86,0.85,0.08823529411764706,1.0,0.0,0.0,2019.1
867674,29310,0.7218014695635988,1.0,0.5,0.6799999999999999,0.85,0.08823529411764706,1.0,0.0,0.0,2019.1
867675,29310,0.7218014695635988,1.0,1.0,1.0,0.85,0.08823529411764706,1.0,0.0,0.0,2019.1
867676,29310,0.0003938935919064548,1.0,0.0,0.73,0.54,0.2647058823529412,1.0,0.0,0.0,2019.1
867677,29310,0.0003938935919064548,1.0,0.5,0.45,0.54,0.2647058823529412,1.0,0.0,0.0,2019.1
867678,29310,0.0003938935919064548,1.0,1.0,0.45,0.54,0.2647058823529412,1.0,0.0,0.0,2019.1
867682,29310,0.2745573071234144,1.0,0.0,0.54,0.71,0.2647058823529412,1.0,0.0,0.0,2019.1
867683,29310,0.2745573071234144,1.0,0.5,0.58,0.71,0.2647058823529412,1.0,0.0,0.0,2019.1
867684,29310,0.2745573071234144,1.0,1.0,1.0,0.71,0.2647058823529412,1.0,0.0,0.0,2019.1
867685,29310,0.9752745742920415,1.0,0.0,0.76,0.6799999999999999,0.20588235294117646,1.0,0.0,0.0,2019.1
867686,29310,0.9752745742920415,1.0,0.5,0.53,0.6799999999999999,0.20588235294117646,1.0,0.0,0.0,2019.1
867687,29310,0.9752745742920415,1.0,1.0,0.75,0.6799999999999999,0.20588235294117646,1.0,0.0,0.0,2019.1
867688,29310,0.5032772966142347,1.0,0.0,0.74,0.71,0.14705882352941177,1.0,0.0,0.0,2019.1
867689,29310,0.5032772966142347,1.0,0.5,0.4,0.71,0.14705882352941177,1.0,0.0,0.0,2019.1
867690,29310,0.5032772966142347,1.0,1.0,1.0,0.71,0.14705882352941177,1.0,0.0,0.0,2019.1
867694,29310,0.10591811929183105,1.0,0.0,0.5599999999999999,0.62,0.058823529411764705,1.0,0.0,0.0,2019.1
867695,29310,0.10591811929183105,1.0,0.5,0.3,0.62,0.058823529411764705,1.0,0.0,0.0,2019.1
867696,29310,0.10591811929183105,1.0,1.0,1.0,0.62,0.058823529411764705,1.0,0.0,0.0,2019.1
867697,29310,0.5300702573659516,1.0,0.0,0.9400000000000001,0.7,0.2647058823529412,1.0,0.0,0.0,2019.1
867698,29310,0.5300702573659516,1.0,0.5,0.0,0.7,0.2647058823529412,1.0,0.0,0.0,2019.1
867699,29310,0.5300702573659516,1.0,1.0,0.65,0.7,0.2647058823529412,1.0,0.0,0.0,2019.1
867700,29310,0.35902969507427146,1.0,0.0,0.72,0.31,0.38235294117647056,0.0,0.0,0.0,2019.1
867701,29310,0.35902969507427146,1.0,0.5,0.2,0.31,0.38235294117647056,0.0,0.0,0.0,2019.1
867702,29310,0.35902969507427146,1.0,1.0,0.0,0.31,0.38235294117647056,0.0,0.0,0.0,2019.1
867703,29310,0.7963205751685154,1.0,0.0,0.62,0.71,0.17647058823529413,1.0,0.0,0.0,2019.1
867704,29310,0.7963205751685154,1.0,0.5,0.5700000000000001,0.71,0.17647058823529413,1.0,0.0,0.0,2019.1
867705,29310,0.7963205751685154,1.0,1.0,0.95,0.71,0.17647058823529413,1.0,0.0,0.0,2019.1
867706,29310,0.9171024339838975,1.0,0.0,0.63,0.79,0.14705882352941177,1.0,0.0,0.0,2019.1
867707,29310,0.9171024339838975,1.0,0.5,0.75,0.79,0.14705882352941177,1.0,0.0,0.0,2019.1
867708,29310,0.9171024339838975,1.0,1.0,1.0,0.79,0.14705882352941177,1.0,0.0,0.0,2019.1
867709,29310,0.253734560102562,1.0,0.0,0.9199999999999999,0.8699999999999999,0.14705882352941177,1.0,0.0,0.0,2019.1
867710,29310,0.253734560102562,1.0,0.5,0.9,0.8699999999999999,0.14705882352941177,1.0,0.0,0.0,2019.1
867711,29310,0.253734560102562,1.0,1.0,0.8,0.8699999999999999,0.14705882352941177,1.0,0.0,0.0,2019.1
867712,29310,0.7096206046859553,1.0,0.0,0.5599999999999999,0.71,0.2647058823529412,1.0,0.0,0.0,2019.1
867713,29310,0.7096206046859553,1.0,0.5,0.58,0.71,0.2647058823529412,1.0,0.0,0.0,2019.1
867714,29310,0.7096206046859553,1.0,1.0,1.0,0.71,0.2647058823529412,1.0,0.0,0.0,2019.1
867715,29310,0.38557809507793933,1.0,0.0,0.8300000000000001,0.93,0.2647058823529412,1.0,0.0,0.0,2019.1
867716,29310,0.38557809507793933,1.0,0.5,1.0,0.93,0.2647058823529412,1.0,0.0,0.0,2019.1
867717,29310,0.38557809507793933,1.0,1.0,0.95,0.93,0.2647058823529412,1.0,0.0,0.0,2019.1
867718,29310,0.7558226817096791,1.0,0.0,0.7,0.75,0.058823529411764705,1.0,0.0,0.0,2019.1
867719,29310,0.7558226817096791,1.0,0.5,0.8,0.75,0.058823529411764705,1.0,0.0,0.0,2019.1
867720,29310,0.7558226817096791,1.0,1.0,0.75,0.75,0.058823529411764705,1.0,0.0,0.0,2019.1
867721,29310,0.7575151540481901,1.0,0.0,0.41,0.5,0.17647058823529413,1.0,0.0,0.0,2019.1
867722,29310,0.7575151540481901,1.0,0.5,0.1,0.5,0.17647058823529413,1.0,0.0,0.0,2019.1
867723,29310,0.7575151540481901,1.0,1.0,0.65,0.5,0.17647058823529413,1.0,0.0,0.0,2019.1
867724,29310,0.8231105362211855,1.0,0.0,0.79,0.8400000000000001,0.14705882352941177,1.0,0.0,0.0,2019.1
867725,29310,0.8231105362211855,1.0,0.5,0.72,0.8400000000000001,0.14705882352941177,1.0,0.0,0.0,2019.1
867726,29310,0.8231105362211855,1.0,1.0,1.0,0.8400000000000001,0.14705882352941177,1.0,0.0,0.0,2019.1
867727,29310,0.10103999666280973,1.0,0.0,0.55,0.72,0.14705882352941177,1.0,0.0,0.0,2019.1
867728,29310,0.10103999666280973,1.0,0.5,0.85,0.72,0.14705882352941177,1.0,0.0,0.0,2019.1
867729,29310,0.10103999666280973,1.0,1.0,0.75,0.72,0.14705882352941177,1.0,0.0,0.0,2019.1
867730,29310,0.15666351641416257,1.0,0.0,0.67,0.76,0.2647058823529412,1.0,0.0,0.0,2019.1
867731,29310,0.15666351641416257,1.0,0.5,0.6,0.76,0.2647058823529412,1.0,0.0,0.0,2019.1
867732,29310,0.15666351641416257,1.0,1.0,1.0,0.76,0.2647058823529412,1.0,0.0,0.0,2019.1
867736,29310,0.925229541686316,1.0,0.0,0.6,0.77,0.17647058823529413,1.0,0.0,0.0,2019.1
867737,29310,0.925229541686316,1.0,0.5,0.75,0.77,0.17647058823529413,1.0,0.0,0.0,2019.1
867738,29310,0.925229541686316,1.0,1.0,0.95,0.77,0.17647058823529413,1.0,0.0,0.0,2019.1
867739,29310,0.7907968551034803,1.0,0.0,0.3,0.51,0.2647058823529412,1.0,0.0,0.0,2019.1
867740,29310,0.7907968551034803,1.0,0.5,0.63,0.51,0.2647058823529412,1.0,0.0,0.0,2019.1
867741,29310,0.7907968551034803,1.0,1.0,0.6,0.51,0.2647058823529412,1.0,0.0,0.0,2019.1
867742,29310,0.452123639448374,1.0,0.0,0.6799999999999999,0.5900000000000001,0.2647058823529412,1.0,0.0,0.0,2019.1
867743,29310,0.452123639448374,1.0,0.5,0.7,0.5900000000000001,0.2647058823529412,1.0,0.0,0.0,2019.1
867744,29310,0.452123639448374,1.0,1.0,0.4,0.5900000000000001,0.2647058823529412,1.0,0.0,0.0,2019.1
867745,29310,0.6159761202285798,1.0,0.0,0.6599999999999999,0.64,0.2647058823529412,1.0,0.0,0.0,2019.1
867746,29310,0.6159761202285798,1.0,0.5,0.0,0.64,0.2647058823529412,1.0,0.0,0.0,2019.1
867747,29310,0.6159761202285798,1.0,1.0,0.85,0.64,0.2647058823529412,1.0,0.0,0.0,2019.1
867751,29310,0.19138988858234884,1.0,0.0,0.42000000000000004,0.54,0.2647058823529412,1.0,0.0,0.0,2019.1
867752,29310,0.19138988858234884,1.0,0.5,0.3,0.54,0.2647058823529412,1.0,0.0,0.0,2019.1
867753,29310,0.19138988858234884,1.0,1.0,0.9,0.54,0.2647058823529412,1.0,0.0,0.0,2019.1
867754,29310,0.9460788345388679,1.0,0.0,0.8699999999999999,0.6900000000000001,0.2647058823529412,1.0,0.0,0.0,2019.1
867755,29310,0.9460788345388679,1.0,0.5,0.55,0.6900000000000001,0.2647058823529412,1.0,0.0,0.0,2019.1
867756,29310,0.9460788345388679,1.0,1.0,0.65,0.6900000000000001,0.2647058823529412,1.0,0.0,0.0,2019.1
867757,29310,0.7720248387922606,1.0,0.0,0.74,0.6599999999999999,0.2647058823529412,1.0,0.0,0.0,2019.1
867758,29310,0.7720248387922606,1.0,0.5,0.65,0.6599999999999999,0.2647058823529412,1.0,0.0,0.0,2019.1
867759,29310,0.7720248387922606,1.0,1.0,0.6,0.6599999999999999,0.2647058823529412,1.0,0.0,0.0,2019.1
867763,29310,0.3625040087115273,1.0,0.0,0.58,0.5900000000000001,0.2647058823529412,1.0,0.0,0.0,2019.1
867764,29310,0.3625040087115273,1.0,0.5,0.25,0.5900000000000001,0.2647058823529412,1.0,0.0,0.0,2019.1
867765,29310,0.3625040087115273,1.0,1.0,0.7,0.5900000000000001,0.2647058823529412,1.0,0.0,0.0,2019.1
867766,29310,0.6989891295120164,1.0,0.0,0.9,0.86,0.029411764705882353,1.0,0.0,0.0,2019.1
867767,29310,0.6989891295120164,1.0,0.5,0.9199999999999999,0.86,0.029411764705882353,1.0,0.0,0.0,2019.1
867768,29310,0.6989891295120164,1.0,1.0,0.75,0.86,0.029411764705882353,1.0,0.0,0.0,2019.1
867769,29310,0.19289354039991666,1.0,0.0,0.52,0.74,0.2647058823529412,1.0,0.0,0.0,2019.1
867770,29310,0.19289354039991666,1.0,0.5,0.7,0.74,0.2647058823529412,1.0,0.0,0.0,2019.1
867771,29310,0.19289354039991666,1.0,1.0,1.0,0.74,0.2647058823529412,1.0,0.0,0.0,2019.1
867772,29310,0.2372499296876563,1.0,0.0,0.64,0.58,0.2647058823529412,1.0,0.0,0.0,2019.1
867773,29310,0.2372499296876563,1.0,0.5,0.7,0.58,0.2647058823529412,1.0,0.0,0.0,2019.1
867774,29310,0.2372499296876563,1.0,1.0,0.4,0.58,0.2647058823529412,1.0,0.0,0.0,2019.1
867775,29310,0.8959830478278638,1.0,0.0,0.82,0.8400000000000001,0.14705882352941177,1.0,0.0,0.0,2019.1
867776,29310,0.8959830478278638,1.0,0.5,0.7,0.8400000000000001,0.14705882352941177,1.0,0.0,0.0,2019.1
867777,29310,0.8959830478278638,1.0,1.0,1.0,0.8400000000000001,0.14705882352941177,1.0,0.0,0.0,2019.1
867778,29310,0.07747028778029152,1.0,0.0,0.43,0.75,0.20588235294117646,1.0,0.0,0.0,2019.1
867779,29310,0.07747028778029152,1.0,0.5,0.9800000000000001,0.75,0.20588235294117646,1.0,0.0,0.0,2019.1
867780,29310,0.07747028778029152,1.0,1.0,0.85,0.75,0.20588235294117646,1.0,0.0,0.0,2019.1
1006994,35639,0.8251277987167026,0.1111111111111111,0.0,0.93,0.93,0.23529411764705882,1.0,0.0,0.0,2019.1
1006995,35639,0.8251277987167026,0.1111111111111111,0.5,0.9199999999999999,0.93,0.23529411764705882,1.0,0.0,0.0,2019.1
1006996,35639,0.8251277987167026,0.1111111111111111,1.0,0.93,0.93,0.23529411764705882,1.0,0.0,0.0,2019.1
1006997,35639,0.05433825405035116,0.1111111111111111,0.0,0.93,0.63,0.35294117647058826,1.0,0.0,0.0,2019.1
1006998,35639,0.05433825405035116,0.1111111111111111,0.5,0.5599999999999999,0.63,0.35294117647058826,1.0,0.0,0.0,2019.1
1006999,35639,0.05433825405035116,0.1111111111111111,1.0,0.0,0.63,0.35294117647058826,1.0,0.0,0.0,2019.1
1007000,35639,0.8296836292658505,0.1111111111111111,0.0,0.9,0.9,0.11764705882352941,1.0,0.0,0.0,2019.1
1007001,35639,0.8296836292658505,0.1111111111111111,0.5,0.9,0.9,0.11764705882352941,1.0,0.0,0.0,2019.1
1007002,35639,0.8296836292658505,0.1111111111111111,1.0,0.9,0.9,0.11764705882352941,1.0,0.0,0.0,2019.1
1007006,35639,0.3641104629241913,0.1111111111111111,0.0,0.9400000000000001,0.8099999999999999,0.29411764705882354,1.0,0.0,0.0,2019.1
1007007,35639,0.3641104629241913,0.1111111111111111,0.5,0.48,0.8099999999999999,0.29411764705882354,1.0,0.0,0.0,2019.1
1007008,35639,0.3641104629241913,0.1111111111111111,1.0,1.0,0.8099999999999999,0.29411764705882354,1.0,0.0,0.0,2019.1
1007009,35639,0.06466352917542406,0.1111111111111111,0.0,0.93,0.63,0.35294117647058826,1.0,0.0,0.0,2019.1
1007010,35639,0.06466352917542406,0.1111111111111111,0.5,0.3,0.63,0.35294117647058826,1.0,0.0,0.0,2019.1
1007011,35639,0.06466352917542406,0.1111111111111111,1.0,0.65,0.63,0.35294117647058826,1.0,0.0,0.0,2019.1
1007015,35639,0.1520575838682245,0.1111111111111111,0.0,0.43,0.54,0.17647058823529413,1.0,0.0,0.0,2019.1
1007016,35639,0.1520575838682245,0.1111111111111111,0.5,0.22999999999999998,0.54,0.17647058823529413,1.0,0.0,0.0,2019.1
1007017,35639,0.1520575838682245,0.1111111111111111,1.0,0.75,0.54,0.17647058823529413,1.0,0.0,0.0,2019.1
1007018,35639,0.6940910724281247,0.1111111111111111,0.0,0.62,0.54,0.23529411764705882,0.0,0.0,0.0,2019.1
1007019,35639,0.6940910724281247,0.1111111111111111,0.5,0.13999999999999999,0.54,0.23529411764705882,0.0,0.0,0.0,2019.1
1007020,35639,0.6940910724281247,0.1111111111111111,1.0,0.77,0.54,0.23529411764705882,0.0,0.0,0.0,2019.1
1007024,35639,0.6007284292594618,0.1111111111111111,0.0,0.5599999999999999,0.54,0.17647058823529413,1.0,0.0,0.0,2019.1
1007025,35639,0.6007284292594618,0.1111111111111111,0.5,0.3,0.54,0.17647058823529413,1.0,0.0,0.0,2019.1
1007026,35639,0.6007284292594618,0.1111111111111111,1.0,0.6,0.54,0.17647058823529413,1.0,0.0,0.0,2019.1
1007027,35639,0.3738274713161052,0.1111111111111111,0.0,0.31,0.43,0.11764705882352941,0.0,0.0,0.0,2019.1
1007028,35639,0.3738274713161052,0.1111111111111111,0.5,0.31,0.43,0.11764705882352941,0.0,0.0,0.0,2019.1
1007029,35639,0.3738274713161052,0.1111111111111111,1.0,0.6,0.43,0.11764705882352941,0.0,0.0,0.0,2019.1
1007033,35639,0.046856984562465204,0.1111111111111111,0.0,0.96,0.95,0.058823529411764705,1.0,0.0,0.0,2019.1
1007034,35639,0.046856984562465204,0.1111111111111111,0.5,0.89,0.95,0.058823529411764705,1.0,0.0,0.0,2019.1
1007035,35639,0.046856984562465204,0.1111111111111111,1.0,1.0,0.95,0.058823529411764705,1.0,0.0,0.0,2019.1
1007036,35639,0.4890179312377884,0.1111111111111111,0.5,0.49000000000000005,0.6599999999999999,0.17647058823529413,1.0,0.0,0.0,2019.1
1007037,35639,0.4890179312377884,0.1111111111111111,1.0,0.9,0.6599999999999999,0.17647058823529413,1.0,0.0,0.0,2019.1
1007038,35639,0.4890179312377884,0.1111111111111111,0.0,0.58,0.6599999999999999,0.17647058823529413,1.0,0.0,0.0,2019.1
1007039,35639,0.781893979078313,0.1111111111111111,0.0,0.53,0.61,0.058823529411764705,1.0,0.0,0.0,2019.1
1007040,35639,0.781893979078313,0.1111111111111111,0.5,0.5599999999999999,0.61,0.058823529411764705,1.0,0.0,0.0,2019.1
1007041,35639,0.781893979078313,0.1111111111111111,1.0,0.75,0.61,0.058823529411764705,1.0,0.0,0.0,2019.1
1007042,35639,0.28883118943805763,0.1111111111111111,0.0,0.9,0.5900000000000001,0.35294117647058826,1.0,0.0,0.0,2019.1
1007043,35639,0.28883118943805763,0.1111111111111111,0.5,0.52,0.5900000000000001,0.35294117647058826,1.0,0.0,0.0,2019.1
1007044,35639,0.28883118943805763,0.1111111111111111,1.0,0.0,0.5900000000000001,0.35294117647058826,1.0,0.0,0.0,2019.1
1007045,35639,0.4482625151206402,0.1111111111111111,0.0,0.93,0.8800000000000001,0.29411764705882354,1.0,0.0,0.0,2019.1
1007046,35639,0.4482625151206402,0.1111111111111111,0.5,0.79,0.8800000000000001,0.29411764705882354,1.0,0.0,0.0,2019.1
