,discente,unidade,nota,media_final,aprovado,reposicao,reprovadoporfalta,numero_total_faltas,descricao,nivel_ensino,id_turma,codigo,disciplina,docente,semestre,reprovadomatematicamente
1519333,aed277b1d7a8feb560c776c54374c747,1,1.0,0.3,False,False,False,28,REPROVADO,GRADUAÇÃO,40051,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ROGER KREUTZ IMMICH,2019.2,False
1519334,aed277b1d7a8feb560c776c54374c747,2,0.0,0.3,False,False,False,28,REPROVADO,GRADUAÇÃO,40051,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ROGER KREUTZ IMMICH,2019.2,False
1519335,aed277b1d7a8feb560c776c54374c747,3,0.0,0.3,False,False,False,28,REPROVADO,GRADUAÇÃO,40051,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ROGER KREUTZ IMMICH,2019.2,False
1519339,daee292530a6b180685cd6cfd22c6496,1,2.7,1.2,False,False,False,28,REPROVADO,GRADUAÇÃO,40051,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ROGER KREUTZ IMMICH,2019.2,False
1519340,daee292530a6b180685cd6cfd22c6496,2,0.8,1.2,False,False,False,28,REPROVADO,GRADUAÇÃO,40051,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ROGER KREUTZ IMMICH,2019.2,False
1519341,daee292530a6b180685cd6cfd22c6496,3,0.0,1.2,False,False,False,28,REPROVADO,GRADUAÇÃO,40051,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ROGER KREUTZ IMMICH,2019.2,False
1519342,121c39194fe7511e5916fca0b0a7fca9,1,4.3,3.8,False,False,False,28,REPROVADO,GRADUAÇÃO,40051,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ROGER KREUTZ IMMICH,2019.2,False
1519343,121c39194fe7511e5916fca0b0a7fca9,2,1.3,3.8,False,False,False,28,REPROVADO,GRADUAÇÃO,40051,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ROGER KREUTZ IMMICH,2019.2,False
1519344,121c39194fe7511e5916fca0b0a7fca9,3,5.7,3.8,False,False,False,28,REPROVADO,GRADUAÇÃO,40051,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ROGER KREUTZ IMMICH,2019.2,False
1519345,be20464b5e11a53b75442dba987f40ec,1,1.3,0.4,False,False,False,28,REPROVADO,GRADUAÇÃO,40051,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ROGER KREUTZ IMMICH,2019.2,False
1519346,be20464b5e11a53b75442dba987f40ec,2,0.0,0.4,False,False,False,28,REPROVADO,GRADUAÇÃO,40051,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ROGER KREUTZ IMMICH,2019.2,False
1519347,be20464b5e11a53b75442dba987f40ec,3,0.0,0.4,False,False,False,28,REPROVADO,GRADUAÇÃO,40051,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ROGER KREUTZ IMMICH,2019.2,False
1519348,3ad964d1a93eeacca7361b875794eb42,1,0.0,0.0,False,False,False,28,REPROVADO,GRADUAÇÃO,40051,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ROGER KREUTZ IMMICH,2019.2,False
1519349,3ad964d1a93eeacca7361b875794eb42,2,0.0,0.0,False,False,False,28,REPROVADO,GRADUAÇÃO,40051,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ROGER KREUTZ IMMICH,2019.2,False
1519350,3ad964d1a93eeacca7361b875794eb42,3,0.0,0.0,False,False,False,28,REPROVADO,GRADUAÇÃO,40051,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ROGER KREUTZ IMMICH,2019.2,False
1519354,69f635a0080f80252f0003bc199416d1,1,10.0,7.9,True,False,False,28,APROVADO,GRADUAÇÃO,40051,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ROGER KREUTZ IMMICH,2019.2,False
1519355,69f635a0080f80252f0003bc199416d1,2,4.3,7.9,True,False,False,28,APROVADO,GRADUAÇÃO,40051,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ROGER KREUTZ IMMICH,2019.2,False
1519356,69f635a0080f80252f0003bc199416d1,3,9.4,7.9,True,False,False,28,APROVADO,GRADUAÇÃO,40051,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ROGER KREUTZ IMMICH,2019.2,False
1519357,e754228f5d71921442cac7dd1a48bb33,1,8.0,6.3,True,False,False,24,APROVADO POR NOTA,GRADUAÇÃO,40051,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ROGER KREUTZ IMMICH,2019.2,False
1519358,e754228f5d71921442cac7dd1a48bb33,2,3.5,6.3,True,False,False,24,APROVADO POR NOTA,GRADUAÇÃO,40051,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ROGER KREUTZ IMMICH,2019.2,False
1519359,e754228f5d71921442cac7dd1a48bb33,3,7.3,6.3,True,False,False,24,APROVADO POR NOTA,GRADUAÇÃO,40051,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ROGER KREUTZ IMMICH,2019.2,False
1519363,0e153f088e4ba8895b750b65adb1645e,1,8.0,6.8,True,False,False,20,APROVADO POR NOTA,GRADUAÇÃO,40051,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ROGER KREUTZ IMMICH,2019.2,False
1519364,0e153f088e4ba8895b750b65adb1645e,2,1.8,6.8,True,False,False,20,APROVADO POR NOTA,GRADUAÇÃO,40051,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ROGER KREUTZ IMMICH,2019.2,False
1519365,0e153f088e4ba8895b750b65adb1645e,3,7.5,6.8,True,False,False,20,APROVADO POR NOTA,GRADUAÇÃO,40051,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ROGER KREUTZ IMMICH,2019.2,False
1519366,0d77d4ec93d476d24759d6940402a2f9,1,3.5,5.0,True,False,False,28,APROVADO POR NOTA,GRADUAÇÃO,40051,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ROGER KREUTZ IMMICH,2019.2,False
1519367,0d77d4ec93d476d24759d6940402a2f9,2,1.5,5.0,True,False,False,28,APROVADO POR NOTA,GRADUAÇÃO,40051,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ROGER KREUTZ IMMICH,2019.2,False
1519368,0d77d4ec93d476d24759d6940402a2f9,3,6.8,5.0,True,False,False,28,APROVADO POR NOTA,GRADUAÇÃO,40051,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ROGER KREUTZ IMMICH,2019.2,False
1519369,cf03b94e2110f67a37098646c68926ce,1,4.4,2.2,False,False,False,22,REPROVADO,GRADUAÇÃO,40051,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ROGER KREUTZ IMMICH,2019.2,False
1519370,cf03b94e2110f67a37098646c68926ce,2,2.3,2.2,False,False,False,22,REPROVADO,GRADUAÇÃO,40051,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ROGER KREUTZ IMMICH,2019.2,False
1519371,cf03b94e2110f67a37098646c68926ce,3,0.0,2.2,False,False,False,22,REPROVADO,GRADUAÇÃO,40051,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ROGER KREUTZ IMMICH,2019.2,False
1519372,34ae80e89f6a5d1aea17db9af65c494b,1,10.0,7.1,True,False,False,12,APROVADO,GRADUAÇÃO,40051,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ROGER KREUTZ IMMICH,2019.2,False
1519373,34ae80e89f6a5d1aea17db9af65c494b,2,5.5,7.1,True,False,False,12,APROVADO,GRADUAÇÃO,40051,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ROGER KREUTZ IMMICH,2019.2,False
1519374,34ae80e89f6a5d1aea17db9af65c494b,3,5.8,7.1,True,False,False,12,APROVADO,GRADUAÇÃO,40051,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ROGER KREUTZ IMMICH,2019.2,False
1533914,4f716568a672e008ca25c507374913fc,1,10.0,6.9,True,False,False,16,APROVADO POR NOTA,GRADUAÇÃO,40052,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ROGER KREUTZ IMMICH,2019.2,False
1533915,4f716568a672e008ca25c507374913fc,2,2.3,6.9,True,False,False,16,APROVADO POR NOTA,GRADUAÇÃO,40052,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ROGER KREUTZ IMMICH,2019.2,False
1533916,4f716568a672e008ca25c507374913fc,3,7.4,6.9,True,False,False,16,APROVADO POR NOTA,GRADUAÇÃO,40052,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ROGER KREUTZ IMMICH,2019.2,False
1533917,d6de244250c778c72571a18ba1539f82,1,9.6,8.3,True,False,False,8,APROVADO,GRADUAÇÃO,40052,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ROGER KREUTZ IMMICH,2019.2,False
1533918,d6de244250c778c72571a18ba1539f82,2,8.0,8.3,True,False,False,8,APROVADO,GRADUAÇÃO,40052,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ROGER KREUTZ IMMICH,2019.2,False
1533919,d6de244250c778c72571a18ba1539f82,3,7.4,8.3,True,False,False,8,APROVADO,GRADUAÇÃO,40052,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ROGER KREUTZ IMMICH,2019.2,False
1533920,7bd7a8b2fd3b46bbb092b0decb8aff8d,1,5.1,4.6,False,False,False,10,REPROVADO,GRADUAÇÃO,40052,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ROGER KREUTZ IMMICH,2019.2,False
1533921,7bd7a8b2fd3b46bbb092b0decb8aff8d,2,0.0,4.6,False,False,False,10,REPROVADO,GRADUAÇÃO,40052,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ROGER KREUTZ IMMICH,2019.2,False
1533922,7bd7a8b2fd3b46bbb092b0decb8aff8d,3,7.4,4.6,False,False,False,10,REPROVADO,GRADUAÇÃO,40052,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ROGER KREUTZ IMMICH,2019.2,False
1533923,0417743bd4ee23aae67750d470efb571,1,7.4,3.2,False,False,False,28,REPROVADO,GRADUAÇÃO,40052,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ROGER KREUTZ IMMICH,2019.2,False
1533924,0417743bd4ee23aae67750d470efb571,2,1.8,3.2,False,False,False,28,REPROVADO,GRADUAÇÃO,40052,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ROGER KREUTZ IMMICH,2019.2,False
1533925,0417743bd4ee23aae67750d470efb571,3,0.3,3.2,False,False,False,28,REPROVADO,GRADUAÇÃO,40052,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ROGER KREUTZ IMMICH,2019.2,False
1533926,5be0e5154a6d6590669dfd53d739830e,1,6.8,4.3,False,False,False,28,REPROVADO,GRADUAÇÃO,40052,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ROGER KREUTZ IMMICH,2019.2,False
1533927,5be0e5154a6d6590669dfd53d739830e,2,0.8,4.3,False,False,False,28,REPROVADO,GRADUAÇÃO,40052,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ROGER KREUTZ IMMICH,2019.2,False
1533928,5be0e5154a6d6590669dfd53d739830e,3,5.2,4.3,False,False,False,28,REPROVADO,GRADUAÇÃO,40052,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ROGER KREUTZ IMMICH,2019.2,False
1533932,432a1983ffe08f32a57b1d2409e52542,1,0.0,0.0,False,False,False,28,REPROVADO,GRADUAÇÃO,40052,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ROGER KREUTZ IMMICH,2019.2,False
1533933,432a1983ffe08f32a57b1d2409e52542,2,0.0,0.0,False,False,False,28,REPROVADO,GRADUAÇÃO,40052,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ROGER KREUTZ IMMICH,2019.2,False
1533934,432a1983ffe08f32a57b1d2409e52542,3,0.0,0.0,False,False,False,28,REPROVADO,GRADUAÇÃO,40052,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ROGER KREUTZ IMMICH,2019.2,False
1533935,0a6746bda8f07e3e82a1d1bc7f082d34,1,8.5,8.7,True,False,False,22,APROVADO,GRADUAÇÃO,40052,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ROGER KREUTZ IMMICH,2019.2,False
1533936,0a6746bda8f07e3e82a1d1bc7f082d34,2,7.6,8.7,True,False,False,22,APROVADO,GRADUAÇÃO,40052,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ROGER KREUTZ IMMICH,2019.2,False
1533937,0a6746bda8f07e3e82a1d1bc7f082d34,3,10.0,8.7,True,False,False,22,APROVADO,GRADUAÇÃO,40052,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ROGER KREUTZ IMMICH,2019.2,False
1533938,0088f9e745e3d3cb962b69c45efe6ec6,1,9.1,4.9,False,False,False,24,REPROVADO,GRADUAÇÃO,40052,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ROGER KREUTZ IMMICH,2019.2,False
1533939,0088f9e745e3d3cb962b69c45efe6ec6,2,3.5,4.9,False,False,False,24,REPROVADO,GRADUAÇÃO,40052,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ROGER KREUTZ IMMICH,2019.2,False
1533940,0088f9e745e3d3cb962b69c45efe6ec6,3,0.5,4.9,False,False,False,24,REPROVADO,GRADUAÇÃO,40052,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ROGER KREUTZ IMMICH,2019.2,False
1533941,16d4b1f05975dd34ba5c54ca36ca3961,1,1.4,0.5,False,False,False,28,REPROVADO,GRADUAÇÃO,40052,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ROGER KREUTZ IMMICH,2019.2,False
1533942,16d4b1f05975dd34ba5c54ca36ca3961,2,0.0,0.5,False,False,False,28,REPROVADO,GRADUAÇÃO,40052,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ROGER KREUTZ IMMICH,2019.2,False
1533943,16d4b1f05975dd34ba5c54ca36ca3961,3,0.0,0.5,False,False,False,28,REPROVADO,GRADUAÇÃO,40052,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ROGER KREUTZ IMMICH,2019.2,False
1533947,c3917d017645bf55e1f0907aa958e583,1,5.3,2.1,False,False,False,28,REPROVADO,GRADUAÇÃO,40052,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ROGER KREUTZ IMMICH,2019.2,False
1533948,c3917d017645bf55e1f0907aa958e583,2,1.0,2.1,False,False,False,28,REPROVADO,GRADUAÇÃO,40052,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ROGER KREUTZ IMMICH,2019.2,False
1533949,c3917d017645bf55e1f0907aa958e583,3,0.1,2.1,False,False,False,28,REPROVADO,GRADUAÇÃO,40052,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ROGER KREUTZ IMMICH,2019.2,False
1533950,2cf4bde5360143f8aab65f35481b4546,1,0.0,1.1,False,False,False,28,REPROVADO,GRADUAÇÃO,40052,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ROGER KREUTZ IMMICH,2019.2,False
1533951,2cf4bde5360143f8aab65f35481b4546,2,1.8,1.1,False,False,False,28,REPROVADO,GRADUAÇÃO,40052,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ROGER KREUTZ IMMICH,2019.2,False
1533952,2cf4bde5360143f8aab65f35481b4546,3,1.5,1.1,False,False,False,28,REPROVADO,GRADUAÇÃO,40052,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ROGER KREUTZ IMMICH,2019.2,False
1533962,d17e123337e278643d3c2e27945a64c0,1,7.7,4.9,False,False,False,28,REPROVADO,GRADUAÇÃO,40052,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ROGER KREUTZ IMMICH,2019.2,False
1533963,d17e123337e278643d3c2e27945a64c0,2,1.0,4.9,False,False,False,28,REPROVADO,GRADUAÇÃO,40052,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ROGER KREUTZ IMMICH,2019.2,False
1533964,d17e123337e278643d3c2e27945a64c0,3,6.1,4.9,False,False,False,28,REPROVADO,GRADUAÇÃO,40052,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ROGER KREUTZ IMMICH,2019.2,False
1533968,8e46538473b8e6313995f8be027793c7,1,7.9,4.2,False,False,False,28,REPROVADO,GRADUAÇÃO,40052,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ROGER KREUTZ IMMICH,2019.2,False
1533969,8e46538473b8e6313995f8be027793c7,2,2.0,4.2,False,False,False,28,REPROVADO,GRADUAÇÃO,40052,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ROGER KREUTZ IMMICH,2019.2,False
1533970,8e46538473b8e6313995f8be027793c7,3,2.7,4.2,False,False,False,28,REPROVADO,GRADUAÇÃO,40052,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ROGER KREUTZ IMMICH,2019.2,False
1533971,bdd9dabf1afa9c448b4d5b31f1dcac54,1,9.6,9.0,True,False,False,24,APROVADO,GRADUAÇÃO,40052,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ROGER KREUTZ IMMICH,2019.2,False
1533972,bdd9dabf1afa9c448b4d5b31f1dcac54,2,7.4,9.0,True,False,False,24,APROVADO,GRADUAÇÃO,40052,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ROGER KREUTZ IMMICH,2019.2,False
1533973,bdd9dabf1afa9c448b4d5b31f1dcac54,3,10.0,9.0,True,False,False,24,APROVADO,GRADUAÇÃO,40052,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ROGER KREUTZ IMMICH,2019.2,False
1533974,d44255a45f7f8a5393bcad2d94e6987e,1,6.5,4.2,False,False,False,16,REPROVADO,GRADUAÇÃO,40052,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ROGER KREUTZ IMMICH,2019.2,False
1533975,d44255a45f7f8a5393bcad2d94e6987e,2,0.8,4.2,False,False,False,16,REPROVADO,GRADUAÇÃO,40052,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ROGER KREUTZ IMMICH,2019.2,False
1533976,d44255a45f7f8a5393bcad2d94e6987e,3,5.1,4.2,False,False,False,16,REPROVADO,GRADUAÇÃO,40052,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ROGER KREUTZ IMMICH,2019.2,False
1533977,c51018b5e8b8b569c2dc586194fb53cf,1,6.6,5.0,True,False,False,28,APROVADO POR NOTA,GRADUAÇÃO,40052,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ROGER KREUTZ IMMICH,2019.2,False
1533978,c51018b5e8b8b569c2dc586194fb53cf,2,4.3,5.0,True,False,False,28,APROVADO POR NOTA,GRADUAÇÃO,40052,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ROGER KREUTZ IMMICH,2019.2,False
1533979,c51018b5e8b8b569c2dc586194fb53cf,3,4.2,5.0,True,False,False,28,APROVADO POR NOTA,GRADUAÇÃO,40052,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ROGER KREUTZ IMMICH,2019.2,False
1533980,bce5acc2e6455c97ce8df784d33c6603,1,8.0,6.5,True,False,False,28,APROVADO POR NOTA,GRADUAÇÃO,40052,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ROGER KREUTZ IMMICH,2019.2,False
1533981,bce5acc2e6455c97ce8df784d33c6603,2,3.8,6.5,True,False,False,28,APROVADO POR NOTA,GRADUAÇÃO,40052,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ROGER KREUTZ IMMICH,2019.2,False
1533982,bce5acc2e6455c97ce8df784d33c6603,3,7.8,6.5,True,False,False,28,APROVADO POR NOTA,GRADUAÇÃO,40052,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ROGER KREUTZ IMMICH,2019.2,False
1533983,bda0e4f02e6f70fd6f9ec392ac77eb76,1,5.9,3.0,False,False,False,28,REPROVADO,GRADUAÇÃO,40052,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ROGER KREUTZ IMMICH,2019.2,False
1533984,bda0e4f02e6f70fd6f9ec392ac77eb76,2,2.0,3.0,False,False,False,28,REPROVADO,GRADUAÇÃO,40052,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ROGER KREUTZ IMMICH,2019.2,False
1533985,bda0e4f02e6f70fd6f9ec392ac77eb76,3,1.1,3.0,False,False,False,28,REPROVADO,GRADUAÇÃO,40052,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ROGER KREUTZ IMMICH,2019.2,False
1533986,b9d9f564d12fde5c3f215cc2c50bf314,1,8.6,4.9,False,False,False,18,REPROVADO,GRADUAÇÃO,40052,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ROGER KREUTZ IMMICH,2019.2,False
1533987,b9d9f564d12fde5c3f215cc2c50bf314,2,0.0,4.9,False,False,False,18,REPROVADO,GRADUAÇÃO,40052,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ROGER KREUTZ IMMICH,2019.2,False
1533988,b9d9f564d12fde5c3f215cc2c50bf314,3,4.3,4.9,False,False,False,18,REPROVADO,GRADUAÇÃO,40052,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ROGER KREUTZ IMMICH,2019.2,False
1533989,a15e16f667b424ca49a52073816db762,1,8.0,5.0,False,False,False,20,REPROVADO POR NOTA,GRADUAÇÃO,40052,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ROGER KREUTZ IMMICH,2019.2,False
1533990,a15e16f667b424ca49a52073816db762,2,1.8,5.0,False,False,False,20,REPROVADO POR NOTA,GRADUAÇÃO,40052,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ROGER KREUTZ IMMICH,2019.2,False
1533991,a15e16f667b424ca49a52073816db762,3,5.1,5.0,False,False,False,20,REPROVADO POR NOTA,GRADUAÇÃO,40052,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ROGER KREUTZ IMMICH,2019.2,False
1533992,80f220aa4cd6773b7ce2a23724390806,1,5.6,3.9,False,False,False,16,REPROVADO,GRADUAÇÃO,40052,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ROGER KREUTZ IMMICH,2019.2,False
1533993,80f220aa4cd6773b7ce2a23724390806,2,2.8,3.9,False,False,False,16,REPROVADO,GRADUAÇÃO,40052,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ROGER KREUTZ IMMICH,2019.2,False
1533994,80f220aa4cd6773b7ce2a23724390806,3,3.2,3.9,False,False,False,16,REPROVADO,GRADUAÇÃO,40052,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ROGER KREUTZ IMMICH,2019.2,False
1533995,76af14e329ff3f1ddb139c808c2c46fa,1,7.7,3.3,False,False,False,28,REPROVADO,GRADUAÇÃO,40052,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ROGER KREUTZ IMMICH,2019.2,False
1533996,76af14e329ff3f1ddb139c808c2c46fa,2,0.0,3.3,False,False,False,28,REPROVADO,GRADUAÇÃO,40052,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ROGER KREUTZ IMMICH,2019.2,False
1533997,76af14e329ff3f1ddb139c808c2c46fa,3,2.1,3.3,False,False,False,28,REPROVADO,GRADUAÇÃO,40052,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ROGER KREUTZ IMMICH,2019.2,False
1534001,909a391a2265287d545ae63e138ae53a,1,1.3,0.4,False,False,False,28,REPROVADO,GRADUAÇÃO,40052,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ROGER KREUTZ IMMICH,2019.2,False
1534002,909a391a2265287d545ae63e138ae53a,2,0.0,0.4,False,False,False,28,REPROVADO,GRADUAÇÃO,40052,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ROGER KREUTZ IMMICH,2019.2,False
1534003,909a391a2265287d545ae63e138ae53a,3,0.0,0.4,False,False,False,28,REPROVADO,GRADUAÇÃO,40052,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ROGER KREUTZ IMMICH,2019.2,False
1534004,8069ad27659c40b26f4ce1faab6c5ccb,1,8.8,6.3,True,False,False,28,APROVADO POR NOTA,GRADUAÇÃO,40052,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ROGER KREUTZ IMMICH,2019.2,False
1534005,8069ad27659c40b26f4ce1faab6c5ccb,2,2.5,6.3,True,False,False,28,APROVADO POR NOTA,GRADUAÇÃO,40052,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ROGER KREUTZ IMMICH,2019.2,False
1534006,8069ad27659c40b26f4ce1faab6c5ccb,3,7.0,6.3,True,False,False,28,APROVADO POR NOTA,GRADUAÇÃO,40052,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ROGER KREUTZ IMMICH,2019.2,False
